name,cloneOf,description
sp_heref,36159,Here We Go (Ace) (sp.ACE) (set 7)
sp_hereg,36159,Here We Go (Ace) (sp.ACE) (set 8)
sp_hideh,,Hi De Hi (Ace) (sp.ACE) (set 1)
sp_hideha,36167,Hi De Hi (Ace) (sp.ACE) (set 2)
sp_hidehb,36167,Hi De Hi (Ace) (sp.ACE) (set 3)
sp_hidehc,36167,Hi De Hi (Ace) (sp.ACE) (set 4)
sp_hidehd,36167,Hi De Hi (Ace) (sp.ACE) (set 5)
sp_hidehe,36167,Hi De Hi (Ace) (sp.ACE) (set 6)
sp_hidehf,36167,Hi De Hi (Ace) (sp.ACE) (set 7)
sp_hidehg,36167,Hi De Hi (Ace) (sp.ACE) (set 8)
sp_hidehh,36167,Hi De Hi (Ace) (sp.ACE) (set 9)
sp_hidehi,36167,Hi De Hi (Ace) (sp.ACE) (set 10)
sp_hidehj,36167,Hi De Hi (Ace) (sp.ACE) (set 11)
sp_hidehk,36167,Hi De Hi (Ace) (sp.ACE) (set 12)
sp_hidehl,36167,Hi De Hi (Ace) (sp.ACE) (set 13)
sp_hidehm,36167,Hi De Hi (Ace) (sp.ACE) (set 14)
sp_hidehn,36167,Hi De Hi (Ace) (sp.ACE) (set 15)
sp_hideho,36167,Hi De Hi (Ace) (sp.ACE) (set 16)
sp_hidehp,36167,Hi De Hi (Ace) (sp.ACE) (set 17)
sp_hifly,,Hi Flyer (Ace) (sp.ACE) (set 1)
sp_hiflya,36184,Hi Flyer (Ace) (sp.ACE) (set 2)
sp_hiflyb,36184,Hi Flyer (Ace) (sp.ACE) (set 3)
sp_hiflyc,36184,Hi Flyer (Ace) (sp.ACE) (set 4)
sp_hiflyd,36184,Hi Flyer (Ace) (sp.ACE) (set 5)
sp_hiflye,36184,Hi Flyer (Ace) (sp.ACE) (set 6)
sp_hiflyf,36184,Hi Flyer (Ace) (sp.ACE) (set 7)
sp_hiflyg,36184,Hi Flyer (Ace) (sp.ACE) (set 8)
sp_hiflyh,36184,Hi Flyer (Ace) (sp.ACE) (set 9)
sp_hiflyi,36184,Hi Flyer (Ace) (sp.ACE) (set 10)
sp_hiflyj,36184,Hi Flyer (Ace) (sp.ACE) (set 11)
sp_hiflyk,36184,Hi Flyer (Ace) (sp.ACE) (set 12)
sp_hiflyl,36184,Hi Flyer (Ace) (sp.ACE) (set 13)
sp_hiflym,36184,Hi Flyer (Ace) (sp.ACE) (set 14)
sp_hiflyn,36184,Hi Flyer (Ace) (sp.ACE) (set 15)
sp_hiflyo,36184,Hi Flyer (Ace) (sp.ACE) (set 16)
sp_hiflyp,36184,Hi Flyer (Ace) (sp.ACE) (set 17)
sp_holid,,Holiday Club (Ace) (sp.ACE) (set 1)
sp_holida,36201,Holiday Club (Ace) (sp.ACE) (set 2)
sp_juras,,Jurassic Trail (Ace) (sp.ACE)
sp_lotto,,Lotto (Spanish) (Ace) (sp.ACE)
sp_magmo,,Magic Money (Ace) (sp.ACE) (set 1)
sp_magmoa,36205,Magic Money (Ace) (sp.ACE) (set 2)
sp_magmob,36205,Magic Money (Ace) (sp.ACE) (set 3)
sp_magmoc,36205,Magic Money (Ace) (sp.ACE) (set 4)
sp_magmod,36205,Magic Money (Ace) (sp.ACE) (set 5)
sp_megmo,,Mega Money (Ace) (sp.ACE) (set 1)
sp_megmoa,36210,Mega Money (Ace) (sp.ACE) (set 2)
sp_megmob,36210,Mega Money (Ace) (sp.ACE) (set 3)
sp_megmoc,36210,Mega Money (Ace) (sp.ACE) (set 4)
sp_megmod,36210,Mega Money (Ace) (sp.ACE) (set 5)
sp_megmoe,36210,Mega Money (Ace) (sp.ACE) (set 6)
sp_megmof,36210,Mega Money (Ace) (sp.ACE) (set 7)
sp_megmog,36210,Mega Money (Ace) (sp.ACE) (set 8)
sp_monma,,Money Magic (Ace) (sp.ACE) (set 1)
sp_monmaa,36218,Money Magic (Ace) (sp.ACE) (set 2)
sp_monmab,36218,Money Magic (Ace) (sp.ACE) (set 3)
sp_monmac,36218,Money Magic (Ace) (sp.ACE) (set 4)
sp_monmad,36218,Money Magic (Ace) (sp.ACE) (set 5)
sp_monmo,,Money Mountain (Ace) (sp.ACE) (set 1)
sp_monmoa,36223,Money Mountain (Ace) (sp.ACE) (set 2)
sp_monmob,36223,Money Mountain (Ace) (sp.ACE) (set 3)
sp_monmoc,36223,Money Mountain (Ace) (sp.ACE) (set 4)
sp_monmod,36223,Money Mountain (Ace) (sp.ACE) (set 5)
sp_monmoe,36223,Money Mountain (Ace) (sp.ACE) (set 6)
sp_monmof,36223,Money Mountain (Ace) (sp.ACE) (set 7)
sp_monmog,36223,Money Mountain (Ace) (sp.ACE) (set 8)
sp_nudex,,Nudge Explosion (Ace) (sp.ACE) (set 1)
sp_nudexa,36231,Nudge Explosion (Ace) (sp.ACE) (set 2)
sp_onbox,,On The Box (Ace) (sp.ACE) (set 1)
sp_onboxa,36233,On The Box (Ace) (sp.ACE) (set 2)
sp_onboxb,36233,On The Box (Ace) (sp.ACE) (set 3)
sp_onboxc,36233,On The Box (Ace) (sp.ACE) (set 4)
sp_onboxd,36233,On The Box (Ace) (sp.ACE) (set 5)
sp_onboxe,36233,On The Box (Ace) (sp.ACE) (set 6)
sp_onboxf,36233,On The Box (Ace) (sp.ACE) (set 7)
sp_onboxg,36233,On The Box (Ace) (sp.ACE) (set 8)
sp_onboxh,36233,On The Box (Ace) (sp.ACE) (set 9)
sp_onboxi,36233,On The Box (Ace) (sp.ACE) (set 10)
sp_onboxj,36233,On The Box (Ace) (sp.ACE) (set 11)
sp_onboxk,36233,On The Box (Ace) (sp.ACE) (set 12)
sp_onboxl,36233,On The Box (Ace) (sp.ACE) (set 13)
sp_onboxm,36233,On The Box (Ace) (sp.ACE) (set 14)
sp_onboxn,36233,On The Box (Ace) (sp.ACE) (set 15)
sp_openb,,Open The Box (Ace) (sp.ACE) (set 1)
sp_openba,36248,Open The Box (Ace) (sp.ACE) (set 2)
sp_openbb,36248,Open The Box (Ace) (sp.ACE) (set 3)
sp_openbc,36248,Open The Box (Ace) (sp.ACE) (set 4)
sp_openbd,36248,Open The Box (Ace) (sp.ACE) (set 5)
sp_openbe,36248,Open The Box (Ace) (sp.ACE) (set 6)
sp_openbf,36248,Open The Box (Ace) (sp.ACE) (set 7)
sp_openbg,36248,Open The Box (Ace) (sp.ACE) (set 8)
sp_openbh,36248,Open The Box (Ace) (sp.ACE) (set 9)
sp_openbi,36248,Open The Box (Ace) (sp.ACE) (set 10)
sp_payrs,,Payrise (Ace) (sp.ACE) (set 1)
sp_payrsa,36258,Payrise (Ace) (sp.ACE) (set 2)
sp_payrsb,36258,Payrise (Ace) (sp.ACE) (set 3)
sp_payrsc,36258,Payrise (Ace) (sp.ACE) (set 4)
sp_payrsd,36258,Payrise (Ace) (sp.ACE) (set 5)
sp_payrse,36258,Payrise (Ace) (sp.ACE) (set 6)
sp_payrsf,36258,Payrise (Ace) (sp.ACE) (set 7)
sp_payrsg,36258,Payrise (Ace) (sp.ACE) (set 8)
sp_payrsh,36258,Payrise (Ace) (sp.ACE) (set 9)
sp_piste,,On The Piste (Ace) (sp.ACE) (set 1)
sp_pistea,36267,On The Piste (Ace) (sp.ACE) (set 2)
sp_pisteb,36267,On The Piste (Ace) (sp.ACE) (set 3)
sp_pistec,36267,On The Piste (Ace) (sp.ACE) (set 4)
sp_pisted,36267,On The Piste (Ace) (sp.ACE) (set 5)
sp_pistee,36267,On The Piste (Ace) (sp.ACE) (set 6)
sp_pistef,36267,On The Piste (Ace) (sp.ACE) (set 7)
sp_pisteg,36267,On The Piste (Ace) (sp.ACE) (set 8)
sp_pisteh,36267,On The Piste (Ace) (sp.ACE) (set 9)
sp_pistei,36267,On The Piste (Ace) (sp.ACE) (set 10)
sp_pistej,36267,On The Piste (Ace) (sp.ACE) (set 11)
sp_pistek,36267,On The Piste (Ace) (sp.ACE) (set 12)
sp_pistel,36267,On The Piste (Ace) (sp.ACE) (set 13)
sp_pistem,36267,On The Piste (Ace) (sp.ACE) (set 14)
sp_pisten,36267,On The Piste (Ace) (sp.ACE) (set 15)
sp_pisteo,36267,On The Piste (Ace) (sp.ACE) (set 16)
sp_pistep,36267,On The Piste (Ace) (sp.ACE) (set 17)
sp_playa,,Play It Again (Ace) (sp.ACE) (set 1)
sp_playaa,36284,Play It Again (Ace) (sp.ACE) (set 2)
sp_playab,36284,Play It Again (Ace) (sp.ACE) (set 3)
sp_playac,36284,Play It Again (Ace) (sp.ACE) (set 4)
sp_playad,36284,Play It Again (Ace) (sp.ACE) (set 5)
sp_playae,36284,Play It Again (Ace) (sp.ACE) (set 6)
sp_playaf,36284,Play It Again (Ace) (sp.ACE) (set 7)
sp_playag,36284,Play It Again (Ace) (sp.ACE) (set 8)
sp_playah,36284,Play It Again (Ace) (sp.ACE) (set 9)
sp_playai,36284,Play It Again (Ace) (sp.ACE) (set 10)
sp_pound,,Pound For Pound (Ace) (sp.ACE) (set 1)
sp_pounda,36294,Pound For Pound (Ace) (sp.ACE) (set 2)
sp_poundb,36294,Pound For Pound (Ace) (sp.ACE) (set 3)
sp_poundbwb,36294,Pound For Pound (Ace/Bwb) (sp.ACE) (set 1)
sp_poundbwba,36294,Pound For Pound (Ace/Bwb) (sp.ACE) (set 2)
sp_poundbwbb,36294,Pound For Pound (Ace/Bwb) (sp.ACE) (set 3)
sp_poundbwbc,36294,Pound For Pound (Ace/Bwb) (sp.ACE) (set 4)
sp_poundbwbd,36294,Pound For Pound (Ace/Bwb) (sp.ACE) (set 5)
sp_poundbwbe,36294,Pound For Pound (Ace/Bwb) (sp.ACE) (set 6)
sp_poundbwbf,36294,Pound For Pound (Ace/Bwb) (sp.ACE) (set 7)
sp_poundbwbg,36294,Pound For Pound (Ace/Bwb) (sp.ACE) (set 8)
sp_poundc,36294,Pound For Pound (Ace) (sp.ACE) (set 4)
sp_poundd,36294,Pound For Pound (Ace) (sp.ACE) (set 5)
sp_pounde,36294,Pound For Pound (Ace) (sp.ACE) (set 6)
sp_poundf,36294,Pound For Pound (Ace) (sp.ACE) (set 7)
sp_poundg,36294,Pound For Pound (Ace) (sp.ACE) (set 8)
sp_poundh,36294,Pound For Pound (Ace) (sp.ACE) (set 9)
sp_poundi,36294,Pound For Pound (Ace) (sp.ACE) (set 10)
sp_poundj,36294,Pound For Pound (Ace) (sp.ACE) (set 11)
sp_poundk,36294,Pound For Pound (Ace) (sp.ACE) (set 12)
sp_poundl,36294,Pound For Pound (Ace) (sp.ACE) (set 13)
sp_poundm,36294,Pound For Pound (Ace) (sp.ACE) (set 14)
sp_poundn,36294,Pound For Pound (Ace) (sp.ACE) (set 15)
sp_poundo,36294,Pound For Pound (Ace) (sp.ACE) (set 16)
sp_poundp,36294,Pound For Pound (Ace) (sp.ACE) (set 17)
sp_przna,,Prize National (Ace) (sp.ACE) (set 1)
sp_prznaa,36319,Prize National (Ace) (sp.ACE) (set 2)
sp_prznab,36319,Prize National (Ace) (sp.ACE) (set 3)
sp_prznac,36319,Prize National (Ace) (sp.ACE) (set 4)
sp_prznad,36319,Prize National (Ace) (sp.ACE) (set 5)
sp_prznae,36319,Prize National (Ace) (sp.ACE) (set 6)
sp_prznaf,36319,Prize National (Ace) (sp.ACE) (set 7)
sp_prznag,36319,Prize National (Ace) (sp.ACE) (set 8)
sp_road,,Road To Hell (Ace) (sp.ACE)
sp_roof,,Thru' The Roof (Ace) (sp.ACE) (set 1)
sp_roofa,36328,Thru' The Roof (Ace) (sp.ACE) (set 2)
sp_skylm,,The Sky's The Limit Club (Ace) (sp.ACE) (set 1)
sp_skylma,36330,The Sky's The Limit Club (Ace) (sp.ACE) (set 2)
sp_spell,,Spellbound (Ace) (sp.ACE) (set 1)
sp_spella,36332,Spellbound (Ace) (sp.ACE) (set 2)
sp_spellb,36332,Spellbound (Ace) (sp.ACE) (set 3)
sp_spellc,36332,Spellbound (Ace) (sp.ACE) (set 4)
sp_spelld,36332,Spellbound (Ace) (sp.ACE) (set 5)
sp_spelle,36332,Spellbound (Ace) (sp.ACE) (set 6)
sp_spellf,36332,Spellbound (Ace) (sp.ACE) (set 7)
sp_spellg,36332,Spellbound (Ace) (sp.ACE) (set 8)
sp_spelli,36332,Spellbound (Ace) (sp.ACE) (set 10)
sp_spellj,36332,Spellbound (Ace) (sp.ACE) (set 11)
sp_swop,,Swop Shop (Ace) (sp.ACE) (set 1)
sp_swopa,36342,Swop Shop (Ace) (sp.ACE) (set 2)
sp_swopb,36342,Swop Shop (Ace) (sp.ACE) (set 3)
sp_swopc,36342,Swop Shop (Ace) (sp.ACE) (set 4)
sp_swopd,36342,Swop Shop (Ace) (sp.ACE) (set 5)
sp_swope,36342,Swop Shop (Ace) (sp.ACE) (set 6)
sp_swopf,36342,Swop Shop (Ace) (sp.ACE) (set 7)
sp_swopg,36342,Swop Shop (Ace) (sp.ACE) (set 8)
sp_timem,,Time Machine (Ace) (sp.ACE) (set 1)
sp_timema,36350,Time Machine (Ace) (sp.ACE) (set 2)
sp_timemb,36350,Time Machine (Ace) (sp.ACE) (set 3)
sp_timemc,36350,Time Machine (Ace) (sp.ACE) (set 4)
sp_timemd,36350,Time Machine (Ace) (sp.ACE) (set 5)
sp_timeme,36350,Time Machine (Ace) (sp.ACE) (set 6)
sp_timemf,36350,Time Machine (Ace) (sp.ACE) (set 7)
sp_timemg,36350,Time Machine (Ace) (sp.ACE) (set 8)
sp_timemh,36350,Time Machine (Ace) (sp.ACE) (set 9)
sp_timemi,36350,Time Machine (Ace) (sp.ACE) (set 10)
sp_timemj,36350,Time Machine (Ace) (sp.ACE) (set 11)
sp_timemk,36350,Time Machine (Ace) (sp.ACE) (set 12)
sp_tkpik,,Take Your Pick (Ace) (sp.ACE) (set 1)
sp_tkpika,36362,Take Your Pick (Ace) (sp.ACE) (set 2)
sp_tkpikb,36362,Take Your Pick (Ace) (sp.ACE) (set 3)
sp_tkpikc,36362,Take Your Pick (Ace) (sp.ACE) (set 4)
sp_tkpikd,36362,Take Your Pick (Ace) (sp.ACE) (set 5)
sp_tkpike,36362,Take Your Pick (Ace) (sp.ACE) (set 6)
sp_tkpikf,36362,Take Your Pick (Ace) (sp.ACE) (set 7)
sp_tz,,Twilight Zone (Ace) (sp.ACE) (set 1)
sp_tza,36369,Twilight Zone (Ace) (sp.ACE) (set 2)
sp_tzb,36369,Twilight Zone (Ace) (sp.ACE) (set 3)
sp_tzbwb,36369,Twilight Zone (Ace/Bwb) (sp.ACE)
sp_tzc,36369,Twilight Zone (Ace) (sp.ACE) (set 4)
sp_tzd,36369,Twilight Zone (Ace) (sp.ACE) (set 5)
sp_tze,36369,Twilight Zone (Ace) (sp.ACE) (set 6)
sp_tzf,36369,Twilight Zone (Ace) (sp.ACE) (set 7)
sp_tzfe,,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 1)
sp_tzfea,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 2)
sp_tzfeb,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 3)
sp_tzfec,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 4)
sp_tzfed,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 5)
sp_tzfee,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 6)
sp_tzfef,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 7)
sp_tzfeg,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 8)
sp_tzfeh,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 9)
sp_tzfei,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 10)
sp_tzfej,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 11)
sp_tzfek,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 12)
sp_tzfel,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 13)
sp_tzfem,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 14)
sp_tzfen,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 15)
sp_tzfeo,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 16)
sp_tzfep,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 17)
sp_tzfeq,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 18)
sp_tzfer,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 19)
sp_tzfes,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 20)
sp_tzfet,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 21)
sp_tzfeu,36377,Twilight Zone - Further Encounters (Ace) (sp.ACE) (set 22)
sp_tzg,36369,Twilight Zone (Ace) (sp.ACE) (set 8)
sp_tzh,36369,Twilight Zone (Ace) (sp.ACE) (set 9)
sp_woolp,,Woolpack (Ace) (sp.ACE) (set 1)
sp_woolpa,36401,Woolpack (Ace) (sp.ACE) (set 2)
sp_woolpb,36401,Woolpack (Ace) (sp.ACE) (set 3)
sp_woolpc,36401,Woolpack (Ace) (sp.ACE) (set 4)
sp_woolpd,36401,Woolpack (Ace) (sp.ACE) (set 5)
sp_woolpe,36401,Woolpack (Ace) (sp.ACE) (set 6)
sp_woolpf,36401,Woolpack (Ace) (sp.ACE) (set 7)
sp_woolpg,36401,Woolpack (Ace) (sp.ACE) (set 8)
sp_woolph,36401,Woolpack (Ace) (sp.ACE) (set 9)
sp_woolpi,36401,Woolpack (Ace) (sp.ACE) (set 10)
sp_woolpj,36401,Woolpack (Ace) (sp.ACE) (set 11)
sp_woolpk,36401,Woolpack (Ace) (sp.ACE) (set 12)
sp_woolpl,36401,Woolpack (Ace) (sp.ACE) (set 13)
sp_woolpm,36401,Woolpack (Ace) (sp.ACE) (set 14)
sp_woolpn,36401,Woolpack (Ace) (sp.ACE) (set 15)
sp_woolpo,36401,Woolpack (Ace) (sp.ACE) (set 16)
sp_zigzg,,Zig Zag (Ace) (sp.ACE) (set 1)
sp_zigzga,36417,Zig Zag (Ace) (sp.ACE) (set 2)
sp_zigzgb,36417,Zig Zag (Ace) (sp.ACE) (set 3)
sp_zigzgc,36417,Zig Zag (Ace) (sp.ACE) (set 4)
sp_zigzgd,36417,Zig Zag (Ace) (sp.ACE) (set 5)
sp_zigzge,36417,Zig Zag (Ace) (sp.ACE) (set 6)
sp_zigzgf,36417,Zig Zag (Ace) (sp.ACE) (set 7)
sp_zigzgg,36417,Zig Zag (Ace) (sp.ACE) (set 8)
sp_zigzgh,36417,Zig Zag (Ace) (sp.ACE) (set 9)
sp_zigzgi,36417,Zig Zag (Ace) (sp.ACE) (set 10)
sp_zigzgj,36417,Zig Zag (Ace) (sp.ACE) (set 11)
sp_zigzgk,36417,Zig Zag (Ace) (sp.ACE) (set 12)
sp_zigzgl,36417,Zig Zag (Ace) (sp.ACE) (set 13)
sp_zigzgm,36417,Zig Zag (Ace) (sp.ACE) (set 14)
spacbat2,39424,Space Battle (bootleg set 2)
spacbatt,39424,Space Battle (bootleg set 1)
spacbeam,,Space Beam
spacduel,,Space Duel (version 2)
spacduel0,36434,Space Duel (prototype)
spacduel1,36434,Space Duel (version 1)
space84,1195,Space 84
spacea91,36440,Space Ace (DL2 Conversion) (US v1.3)
spacea91_13e,36440,Space Ace (DL2 Conversion) (Europe v1.3)
spaceace,,Space Ace (US Rev. A3)
spaceacea,36440,Space Ace (US Rev. A)
spaceacea2,36440,Space Ace (US Rev. A2)
spaceaceeuro,36440,Space Ace (European)
spaceat2,11306,Space Attack II (bootleg of Super Invaders)
spaceatt,11306,Space Attack (bootleg of Space Invaders)
spaceatt2k,11306,"Space Attack (bootleg of Space Invaders, 2k roms)"
spaceattbp,11306,"Space Attack (bootleg of Space Invaders, bproms)"
spacebrd,36458,Space Bird (bootleg)
spacecho,36574,Space Echo (set 1)
spacecho2,36574,Space Echo (set 2)
spacecom,11306,Space Combat (bootleg of Space Invaders)
spacecr,,Space Cruiser
spacecty,,Space City
spacedem,36458,Space Demon
spacedx,,"Space Invaders DX (US, v2.1)"
spacedxj,36455,"Space Invaders DX (Japan, v2.1)"
spacedxo,36455,"Space Invaders DX (Japan, v2.0)"
spacefb,,Space Firebird (rev. 04-u)
spacefba,36458,Space Firebird (rev. 02-a)
spacefbb,36458,Space Firebird (bootleg)
spacefbe,36458,Space Firebird (rev. 03-e set 1)
spacefbe2,36458,Space Firebird (rev. 03-e set 2)
spacefbg,36458,Space Firebird (Gremlin)
spacefev,,Space Fever (new version)
spacefevo,36464,Space Fever (old version)
spacefevo2,36464,Space Fever (older version)
spacefrt,,Space Fortress (CVS)
spaceftr,37079,Space Fortress (Zaccaria)
spaceg,,Space Guerrilla
spacegun,,Space Gun (World)
spacegunj,36470,Space Gun (Japan)
spacegunu,36470,Space Gun (US)
spacehaw,4756,Space Hawks
spaceint,,Space Intruder
spaceintj,36474,Space Intruder (Japan)
spaceinv,,Space Invaders
spacejam,,"Space Jam (CPU 3.00, display A3.00)"
spacejam_200,36477,"Space Jam (CPU 2.00, display A2.00)"
spacejmf,36477,"Space Jam (CPU 3.00, display F3.00, France)"
spacejmg,36477,"Space Jam (CPU 3.00, display G3.00, Germany)"
spacejmi,36477,"Space Jam (CPU 3.00, display I3.00, Italy)"
spacelnc,,Space Launcher
spacempr,39424,Space Empire (bootleg)
spaceod,,Space Odyssey (version 2)
spaceod2,36484,Space Odyssey (version 1)
spaceph,24992,Space Phantoms (bootleg of Ozma Wars)
spacepir,876,Space Pirates (v2.2)
spacepir_14,0,Space Pirates (v1.4)
spaceplt,38435,Space Pilot (set 1)
spaceplta,38435,Space Pilot (set 2)
spacerng,11306,Space Ranger
spaceshp,36496,Space Ship
spaceskr,,Space Seeker
spacetrk,,Space Trek (upright)
spacetrkc,36494,Space Trek (cocktail)
spacewar,,Space Wars
spacewin,,Scacco Matto / Space Win
spacewr3,11306,Space War Part 3
spacezap,,Space Zap (Midway)
spacfury,,Space Fury (revision C)
spacfurya,36500,Space Fury (revision A)
spacfuryb,36500,Space Fury (revision B)
spacfurybl,36500,Advisor (Italian bootleg of Space Fury)
spacian2,8799,T.T Spacian Part-2
spacmiss,8769,Space Missile - Space Fighting Game
spactrai,40497,Space Train
spacwalk,,Space Walk
spain82,,Spain '82
spang,,Super Pang (World 900914)
spangbl,36509,"Super Pang (World 900914, bootleg, set 1)"
spangbl2,36509,"Super Pang (World 900914, bootleg, set 2)"
spangj,36509,Super Pang (Japan 901023)
sparkman,,"Spark Man (v2.0, set 1)"
sparkmana,36513,"Spark Man (v2.0, set 2)"
sparkz,,Sparkz (prototype)
spartanx,13877,Spartan X (Japan)
spartanxtec,13877,Spartan X (Tecfri hardware bootleg)
spatter,,Spatter (315-5096)
spattera,36518,Spatter (315-5099)
spawn,24138,Spawn: In the Demon's Hand (Rev B)
spbactn,,Super Pinball Action (US)
spbactnj,36521,Super Pinball Action (Japan)
spbactnp,36521,"Super Pinball Action (US, prototype, dual screen)"
spc1000,,SPC-1000
spc1500,,SPC-1500
spc4000,39991,Super Play Computer 4000
spc400d,11043,SPC-400D
spc800,,"SPC-800 (MSX1, Korea)"
spcdrag,23496,Space Dragon (bootleg of Moon Cresta)
spcebttl,11306,Space Battle (Space Invaders bootleg)
spceking,11306,Space King
spcenctr,,Space Encounters
spcewarl,,Space War (Leijac Corporation)
spcewarla,11306,Space War (Leisure and Allied)
spcewars,11306,Space War (Sanritsu)
spcforc2,36537,Space Force (set 2)
spcforce,,Space Force (set 1)
spcfrcii,,Special Forces II
spcgambl,,Space Gambler
spcinv95,,Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5O 1995/06/14)
spcinv95u,36540,Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5A 1995/06/14)
spcinvdj,36455,Space Invaders DX (Ver 2.6J 1994/09/14) (F3 Version)
spcking2,,Space King 2
spclaser,36533,Space Laser
spclforc,,Special Forces - Kung Fu Commando
spcliner,,Space Liner
spclords,,Space Lords (rev C)
spclordsa,36547,Space Lords (rev A)
spclordsb,36547,Space Lords (rev B)
spclordsg,36547,"Space Lords (rev A, German)"
spcmission,34679,"Space Mission (SegaSA / Sonic, Spanish bootleg of Scramble)"
spcpnthr,,Space Panther
spcpokan,,Space Pokan
spcpoker,,Space Poker
spcpostn,,Space Position (Japan)
spcrider,,Space Riders
spcrocks,1621,Space Rocks (Spanish clone of Asteroids)
spcship,,Space Ship (Pinball)
spctbird,23496,Space Thunderbird
spcteam,,Space Team
spctrain,,Space Train (Pinball)
spctraino,36561,"Space Train (Pinball, old hardware)"
spctrek,34679,"Space Trek (Video Game S.A., Spanish bootleg of Scramble)"
spcwarp,,Space Warp? (Cosmos conversion on Galaxian hardware)
spdamjes,,Sport Damjes 1
spdball,,Speed Ball - Contest at Neonworld (prototype)
spdcoin,,Speed Coin (prototype)
spdheat,,Super Dead Heat (World)
spdheatj,36568,Super Dead Heat (Japan)
spdodgeb,,Super Dodge Ball (US)
speakesy,,Speakeasy
speakesy4p,36571,Speakeasy 4 Player
speakhlp,36574,Speak &amp; Help
speakres,,Speak &amp; Rescue
speakresb,36574,Speak &amp; Rescue (bootleg)
spec128,,ZX Spectrum 128
spec2k,,"Spectrum 2000 (vertical, Korea)"
spec2kh,36577,"Spectrum 2000 (horizontal, buggy) (Europe)"
spec80k,36600,ZX Spectrum 80K
specd9,,Special Dream 9 (v1.0.5G)
specforc,,Special Force
specfrce,,Special Forces Elite Training (v01.02.00)
specfrceo,36582,Special Forces Elite Training (v01.01.01)
special,,Specialist
specialm,36584,Specialist M
specialp,36584,Specialist + hires graph
specide,36600,ZX Spectrum IDE
specimx,36584,Specialist MX
specpl2a,,ZX Spectrum +2a
specpl3e,,ZX Spectrum +3e
specpls2,36576,ZX Spectrum +2
specpls3,36589,ZX Spectrum +3
spectar,,Spectar (revision 3)
spectar1,36593,Spectar (revision 1?)
spectarrf,36593,"Spectar (revision 2, bootleg)"
spectra,,Spectra IV
spectred,1217,Spectrum ED
spectrm,,Spectrum
spectrm4,36598,Spectrum (ver 4)
spectrum,,ZX Spectrum
speechp,,Speech+
speedatk,,Speed Attack! (Japan)
speedbal,,Speed Ball (set 1)
speedbala,36603,Speed Ball (set 2)
speedbsk,,Speed Basketball
speeddrp,,"Speed Drop (Ver. 1.06, Sep 3 2003)"
speeddrv,,Speed Driver
speedfrk,,Speed Freak
speedmst,,"Speed Master (Ver. V1.0, Apr 29 2004)"
speedmsta,36609,"Speed Master (Ver. V1.0, May 23 2003)"
speedmstb,36609,"Speed Master (Ver. V1.0, Apr 28 2004)"
speedrac,,Speed Race (Taito)
speedrcr,,Speed Racer
speedrs,,Speed Race (Seletron / Olympia)
speedspn,,Speed Spin
speedup,,Speed Up (version 2.20)
speedup10,36616,Speed Up (version 1.00)
speedup12,36616,Speed Up (version 1.20)
speedway,,Speedway (set 1)
speedwaya,36619,Speedway (set 2)
speglsht,,Super Eagle Shot
spektr01,27947,Spektr-001
spektrbk,36600,Spektr BK-001
spellabc,36625,Spelling ABC (Germany)
spellb,,"Spelling B (US, 1980 version)"
spellba,36625,"Spelling B (US, 1978 version)"
spellbnd,,Spellbound
spelunk2,,Spelunker II - 23 no Kagi (Japan)
spelunkr,,Spelunker
spelunkrj,36629,Spelunker (Japan)
spetrix,,Super Petrix (ver. 1P)
spf2t,,Super Puzzle Fighter II Turbo (Europe 960529)
spf2ta,36632,Super Puzzle Fighter II Turbo (Asia 960529)
spf2td,36632,Super Puzzle Fighter II Turbo (USA 960620 Phoenix Edition) (bootleg)
spf2th,36632,Super Puzzle Fighter II Turbo (Hispanic 960531)
spf2tu,36632,Super Puzzle Fighter II Turbo (USA 960620)
spf2xj,36632,Super Puzzle Fighter II X (Japan 960531)
